 6/25/2018,Formulation Production  Deviation Report By Completion Date,,,,,,,,,,,,,,,,,,,,
Number,ScheduleDate,IssueDate,CompletionDate,BatchNo,FormCode,name,Colour,ScheduleMass,Schedule Vol,ScheduledBulkMass,SG,SchedMassCost,ActualSg,ActualMass,Actual Vol,UnitCost,OHMass,StdVolCost,ActVolCost,actualcost,Loss %
40344, 5/08/2018, 5/08/2018, 5/14/2018,235/40344,12-364,FPW15 VLB HOT DIP SATIN REDOX 130 LS25 13m 7v BALLMILL 9 @,MTO-FPW15 HOT DIP SATIN REDOX 130 13m 7v,2046.59,2154,-43.41,0.95,10.86979836,0.918,1927.8,2100,11.06507937,0,10.3263,10.1577,21331.17,5.804289086
40346, 5/08/2018, 5/08/2018, 5/14/2018,235/40346,40-900,QD SPRAY SK120 BRIGHT ALUMINIUM-SLOW SPEED 3 POT YY,BRIGHT ALUMINIUM-SPRAY,1367,1502,-89,0.91,15.30629944,0.889,1422.4,1600,14.26884139,0,13.9287,12.685,20296,-4.05267008
40353, 5/08/2018, 5/08/2018, 5/14/2018,DE/235/40353,39-65150,CT-FDE:ORANGE NITCHI @,MTO TINT-ORANGE NITCHI,51.02,49,-1.48,1.05,28.46399936,1.002,50.1,50,15.60739681,0,29.8872,15.6386,781.93,1.803214426
40364, 5/10/2018, 5/10/2018, 5/14/2018,235/40364,39-402,REFILL (Z309) FDE YELLOW MID M11G,FTO REFILL-Z309:BT05 YELLOW MID M11G,257.5,250,0,1.03,23.09553037,0.971,538.905,555,24.13138311,0,23.7884,23.4316,13004.54,-109.2834951
40366, 5/10/2018, 5/10/2018, 5/14/2018,235/40366,43-805,REFILL (Z446) TPE BLUE 15:3,FTO REFILL-Z446 BLUE 15.3,45.5,50,0,0.91,17.9751912,0.893,44.65,50,18.45423628,0,16.3574,16.4796,823.98,1.868131868
40375, 5/14/2018, 5/14/2018, 5/14/2018,235/40375,VP-120,VAS: TIO2 - 25 KG,WHITE,200,49,0,4.05006,42.2,4.05006,200,49,42.2,0,170.9125,170.9125,8374.71,0
40189, 4/12/2018, 5/01/2018, 5/15/2018,235/40189,Z9302S,INT:FD HB AGRIP:BLACK-S25+50 BALLMILL 5 YY,BLACK,525.32,536,525.32,0.98,18.75477608,0.97,523.8,540,18.42739824,0,18.3797,17.8746,9652.28,0.289347445
40285, 4/25/2018, 5/01/2018, 5/15/2018,DE/235/40285,Z324HS,INT:CT-FPW15 PRIMER:GREY NEW HD 23m13v S25 3POT HI-SP @,FPW15 GREY NEW HD 23m 13v,1682.28,1682,1682.28,1,14.46521423,0.979,1664.3,1700,14.94894028,0,14.4652,14.635,24879.5,1.068787598
40302, 5/02/2018, 5/02/2018, 5/15/2018,235/40302,Dec-31,VISCO ADJ-FPW15 PRIMER DIP 18S F4C:GREY NEW HD YY,DIP 18S F4C GREY NEW HD 20m 11v,1165.44,1177,-22.56,0.99,14.05636828,0.99,1188,1200,13.79447735,0,13.9158,13.6565,16387.8,-1.935749588
40319, 5/03/2018, 5/03/2018, 5/15/2018,DE/235/40319,Z331,INT:FPW15 MATT:GREY 23m14v S25 3 POT HI-SP YY,FPW15 GREY 23m 14v,1619.191,1636,1619.191,0.99,12.73698796,0.974,1655.8,1700,12.43828192,0,12.6096,12.1149,20595.33,-2.260943891
40338, 5/07/2018, 5/07/2018, 5/15/2018,DE/235/40338,31-4013,CT-SGE:YELLOW GOLDEN B49 SANS-NCS S1070-Y20R @,MTO TINT-YELLOW GOLDEN B49 SANS-NCS S1070-Y20R,125.7,122,-3.05,1.03,23.15948695,0.983,181.855,185,19.77763067,0,23.8543,19.4414,3596.66,-44.67382657
40352, 5/08/2018, 5/08/2018, 5/15/2018,AR/235/40352,39-6512,CT-FDE:ORANGE LT B26 SANS-NCS S2070-Y50R @,TINT-ORANGE LT B26 SANS-NCS 2070-Y50R,1840.3,1770,-31.7,1.04,23.51634937,0.974,1753.2,1800,22.68494764,0,24.457,22.0951,39771.18,4.73292398
40357, 5/09/2018, 5/09/2018, 5/15/2018,235/40357,Z318,INT:FDE SCARLET SM LS25/35 BALLMILL 3 YY,SCARLET SM,888.07,862,888.07,1.03,24.82238966,0.998,898.2,900,24.16656624,0,25.5671,24.1182,21706.38,-1.140675848
40359, 5/09/2018, 5/09/2018, 5/15/2018,DE/235/40359,39-898102,CT-FDE:BLUE DEEP HP @,MTO TINT-BLUE DEEP HP,256.295,259,8.795,0.99,24.15512862,0.92,161,175,22.93833029,0,23.9136,21.1033,3693.08,37.1817632
40304, 5/03/2018, 5/03/2018, 5/16/2018,235/40304,00-800,ARMOURPHOS CLEANER,CLEAR,904.5,793,15.3,1.14,8.565135377,1.162,999.32,860,7.519863507,0,9.7643,8.7381,7514.77,-10.48313986
40311, 5/03/2018, 5/03/2018, 5/16/2018,235/40311,Z302,INT:FDE BLACK (28m 22v) S25/35 BALLMILL 5 @,BLACK (28m 22v),1784.7,1950,1784.7,0.915,18.4456084,0.897,1794,2000,18.36807748,0,16.8777,16.4762,32952.4,-0.521095983
40313, 5/03/2018, 5/03/2018, 5/16/2018,235/40313,Z307,INT:FDE BLUE 15.3 LS35 BALLMILL 4 YY,BLUE 15.3,699.52,729,699.52,0.96,22.2769721,0.921,709.17,770,21.60229832,0,21.3859,19.8957,15319.69,-1.379517383
40332, 5/07/2018, 5/07/2018, 5/16/2018,235/40332,39-9061,VISCO ADJ-FDE MATT SPRAY 22S F4C:BLACK MATT,BLACK MATT SPRAY 22S F4C,342.86,350,-0.14,0.98,12.22541435,1.028,385.5,375,16.25970391,0,11.9809,16.715,6268.13,-12.43656303
40342, 5/08/2018, 5/08/2018, 5/16/2018,235/40342,39-101,FDEW:WHITE LS25+35 BALLMILL 8 YY,WHITE,2114.12,2073,-2.38,1.02,20.36756507,1.003,2106.3,2100,20.04960403,0,20.7749,20.1098,42230.58,0.369893857
40349, 5/08/2018, 5/08/2018, 5/16/2018,235/40349,Z14-601,INT:EPS15 ETCH PRIMER:REDOX-BALLMILL 9 @,REDOX,851.45,896,-3.55,0.95,13.76134253,0.9,832.5,925,13.65236601,0,13.0733,12.2871,11365.57,2.225615127
40365, 5/10/2018, 5/10/2018, 5/16/2018,235/40365,39-655,REFILL (Z318) FDE SCARLET SM,FTO REFILL-Z318 SCARLET SM,103,100,0,1.03,24.94712529,0.998,99.8,100,25.61830862,0,25.6955,25.5671,2556.71,3.106796117
40369, 5/11/2018, 5/11/2018, 5/16/2018,235/40369,Z002,INT:BLEND X7B B/T/X,CLEAR,22418,28023,22418,0.8,11.86490023,0.8,22400,28000,11.75569018,0,9.4919,9.4046,263328.8,0.080292622
40370, 5/14/2018, 5/14/2018, 5/16/2018,DE/235/40370,12-50113,CT-FPW15 PRIM:GREY PALE G62 SANS-NCS S1502-G @Y,MTO TINT-MATT GREY PALE G62 SANS-NCS S1502-G,203.961,198,-2.039,1.03,14.32728183,1.011,202.2,200,14.18799929,0,14.7571,14.3441,2868.82,0.863400356
40372, 5/14/2018, 5/14/2018, 5/16/2018,DE/235/40372,41-9922,CT-FD HTONE GREY DARK (ADD SILICONE) SLOW SPEED YY,GREY DARK - ADD SILICONE,335.34,346,-4.16,0.97,19.74940809,0.937,370.115,395,19.46306736,0,19.1569,18.2369,7203.58,-10.37007217
40378, 5/15/2018, 5/15/2018, 5/16/2018,AR/235/40378,39-6522,CT-FDE SPRAY 22S F4C:ORANGE LT B26 SANS-NCS S2070-Y50R @,TINT SPRAY 22S F4C-ORANGE LT B26 SANS-NCS 2070-Y50R,408.402,393,-7.598,1.04,23.62113651,0.951,404.175,425,20.62953824,0,24.566,19.6187,8337.95,1.035009623
40382, 5/15/2018, 5/15/2018, 5/16/2018,235/40382,39-911,VISCO ADJ-FDWE DIP 19S F4C:BLACK,BLACK DIP,903.6,993,-6.4,0.91,18.01390477,0.866,866,1000,18.51408443,0,16.3927,16.0332,16033.2,4.161133245
40384, 5/15/2018, 5/15/2018, 5/16/2018,235/40384,39-901,REFILL (Z302) FDE BLACK,FTO REFILL-Z302 BLACK,752,800,0,0.94,18.5382999,0.897,717.6,800,19.61413211,0,17.426,17.5939,14075.12,4.574468085
40394, 5/16/2018, 5/16/2018, 5/16/2018,235/40394,VF-601,VAS: KULU 5 - 25 KG,WHITE,75,26,0,2.84998,2.88,2.84998,75,26,2.88,0,8.2079,8.2079,213.41,0
40334, 5/07/2018, 5/07/2018, 5/17/2018,AR/23540334,31-5025,CT-SGE:GREEN EMERALD E14 SANS-NCS S4040-G @,TINT-GREEN EMERALD E14 SANS-NCS S4040-G,118.737,121,-3.763,0.98,22.0722206,0.954,119.25,125,18.574174,0,21.6308,17.7198,2214.98,-0.432047298
40386, 5/15/2018, 5/15/2018, 5/17/2018,235/40386,41-601,FD BRIGHT PART LS25 RED SLOWSPEED,RED,50.745,56,5.745,0.9,18.86042498,0.87,52.2,60,16.02998084,0,16.9744,13.9461,836.77,-2.867277564
40388, 5/15/2018, 5/15/2018, 5/17/2018,235/40388,39-001,FDE:CLEAR LS25 HI-SPEED YY,CLEAR,61.115,69,-0.485,0.88,16.63321894,0.88,61.6,70,15.8474513,0,14.6372,13.9458,976.21,-0.793585863
40412, 5/17/2018, 5/17/2018, 5/17/2018,235/40412,VR-062,VAS: PETRESIN L120 - 25 KG,LIGHT YELLOW,50,47,0,1.07499,16.8,1.07499,50,47,16.8,0,18.0598,18.0598,848.81,0
40268, 4/23/2018, 5/01/2018, 5/18/2018,235/40268,Z305,INT:FDE GREEN IS227 LS25/35 BALLMILL 2 YY,GREEN IS227,527.678,522,527.678,1.01,22.41236035,0.981,549.36,560,21.7940498,0,22.6365,21.38,11972.8,-4.108945228
40314, 5/03/2018, 5/03/2018, 5/18/2018,235/40314,Z14-901,INT:EPS15 ETCH PRIMER:BLACK 18m 12v-BALL MILL 5 @,BLACK 18m 12v,681.899,758,681.899,0.9,14.27501704,0.87,687.3,790,15.17743053,0,12.8475,13.2044,10431.48,-0.792052782
40351, 5/08/2018, 5/08/2018, 5/18/2018,235/40351,12-361,FPW15 MATT:REDOX 130 LS25 24m 14v BALLMILL 9 @,REDOX 130 24m 14v,1553.63,1554,-96.37,1,12.0789052,0.976,2078.88,2130,11.4954032,0,12.0789,11.2195,23897.54,-33.8079208
40376, 5/14/2018, 5/14/2018, 5/18/2018,235/40376,Z306,INT:FDE TINT WHITE S25 BALLMILL 8 YY,TINT WHITE,1962.548,2023,1962.548,0.97,19.92858768,0.958,1916,2000,19.91110939,0,19.3307,19.0748,38149.6,2.3718146
40377, 5/14/2018, 5/14/2018, 5/18/2018,235/40377,Z308,INT:FDE REDOX 130 LS25/35 BALLMILL 3 YY,REDOX130,1123.57,1158,1123.57,0.97,17.5756602,0.943,1037.3,1100,18.4859356,0,17.0484,17.4322,19175.42,7.678204295
40381, 5/15/2018, 5/15/2018, 5/18/2018,235/40381,12-373,REFILL (Z324) FPW15 MATT PRIMER 23m 13v:GREY NEW HD,FTO REFILL-Z324 GREY NEW HD 23m 13v,500,500,0,1,14.53790375,0.978,635.7,650,14.79059305,0,14.5379,14.4652,9402.38,-27.14
40385, 5/15/2018, 5/15/2018, 5/18/2018,235/40385,39-910,VISCO ADJ-FDWE SPRAY 22S F4C:BLACK,BLACK SPRAY,181.1,199,-0.9,0.91,17.98665733,0.866,173.2,200,18.52494688,0,16.3679,16.0426,3208.52,4.362230812
40396, 5/16/2018, 5/16/2018, 5/18/2018,DE/235/40396,Dec-83,CT-ZPPW15 MATT SPRAY:GREY EXTRA DK SEA G08 SANS @,MTO TINT MATT SPRAY-GREY EXTRA DK SEA G08 SANS,72.787,72,-2.963,1.01,16.32171946,0.961,72.075,75,13.76094364,0,16.4849,13.2243,991.82,0.978196656
40403, 5/16/2018, 5/16/2018, 5/18/2018,235/40403,14-101,REFILL (Z14-101) EPS15 ETCH PRIMER 27m 14v WHITE**,WHITE 27m 14v,49,50,0,0.98,16.70730902,0.917,45.85,50,17.93690294,0,16.3732,16.4481,822.41,6.428571429
40421, 5/18/2018, 5/18/2018, 5/18/2018,235/40421,VF-600,VAS: KULU 2 - 25 KG,WHITE,50,18,0,2.84998,3.38,2.84998,50,18,3.38,0,9.6329,9.6329,173.39,0
39959, 3/09/2018, 5/01/2018, 5/21/2018,AR/235/39959,43-50201,CT-TPE+MZAP: GREEN RENTAL @,MTO TINT: GREEN RENTAL,194.584,191,-9.416,1.02,22.56028193,0.964,192.8,200,19.49883108,0,23.0115,18.7969,3759.38,0.916827694
40148, 4/09/2018, 5/01/2018, 5/21/2018,235/40148,Z9307S,INT:FD HB AGRIP:BLUE 15.3-S25+50 JAR & BALLMILL 1 @,BLUE 15.3,200.735,203,200.735,0.99,21.72131181,0.95,218.5,230,20.31934188,0,21.5041,19.3034,4439.78,-8.849976337
40374, 5/14/2018, 5/14/2018, 5/21/2018,DE/235/40374,39-89820,CT-FDE:BLUE AZURE F05 SANS-NCS S5040-R90B YY,MTO TINT-BLUE AZURE F05 SANS-NCS S5040-R90B,342.042,349,-0.958,0.98,25.32730638,0.926,347.25,375,15.11462557,0,24.8208,13.9961,5248.54,-1.522620029
40390, 5/16/2018, 5/16/2018, 5/21/2018,DE/235/40390,Z331,INT:FPW15 MATT:GREY 23m14v S25 3 POT HI-SP YY,FPW15 GREY 23m 14v,1619.191,1636,1619.191,0.99,12.73698796,0.985,1674.5,1700,13.24975037,0,12.6096,13.051,22186.7,-3.415841615
40391, 5/16/2018, 5/16/2018, 5/21/2018,235/40391,Dec-83,REFILL (Z331) FPW15 PRIMER 23m 14v:GREY,FTO REFILL-Z331 GREY 23m 14v,1575,1575,0,1,12.80099292,0.976,1342,1375,13.07020073,0,12.801,12.7565,17540.19,14.79365079
40395, 5/16/2018, 5/16/2018, 5/21/2018,DE/235/40395,39-6514,CT-FDE:ORANGE INT A15 SANS-NCS S2075-Y70R,TINT-ORANGE INT A15 SANS-NCS 2075-Y70R,50.175,49,-0.825,1.02,26.62635924,0.965,48.25,50,15.81070176,0,27.1589,15.2573,762.87,3.836571998
40399, 5/16/2018, 5/16/2018, 5/21/2018,235/40399,00-150,REFILL (Z001) FDE THINNERS,FTO REFILL-Z001 CLEAR,2158.65,2633,0,0.82,10.45049539,0.796,1995.572,2507,10.71171357,0,8.5694,8.5265,21375.94,7.554629051
40400, 5/16/2018, 5/16/2018, 5/21/2018,235/40400,14-901,REFILL (Z14-901) EPS15 ETCH PRIMER:BLACK,BLACK,773.5,850,0,0.91,14.34675079,0.87,609,700,14.76724138,0,13.0555,12.8475,8993.25,21.26696833
40401, 5/16/2018, 5/16/2018, 5/21/2018,235/40401,00-110,GP/QD THINNERS,CLEAR,1660,2000,0,0.83,12.18274112,0.802,1604,2000,12.41895262,0,10.1117,9.96,19920,3.373493976
40423, 5/21/2018, 5/21/2018, 5/21/2018,235/40423,00-075,VAS: REPACK ACETONE,FTO CLEAR,24,30,0,0.8,14.84536082,0.788,23.64,30,14.61928934,0,11.8763,11.52,345.6,1.5
40294, 5/02/2018, 5/02/2018, 5/22/2018,AR/235/40294,43-501,CT-TPE:GREEN IG237 @,TINT-GREEN IG237,858.375,894,18.375,0.96,22.12249799,0.947,838.095,885,18.41705757,0,21.2376,17.441,15435.29,2.362603757
40350, 5/08/2018, 5/08/2018, 5/22/2018,235/40350,Z309,INT:FDE MID YELLOW M11-G LS25/35 BALLMILL 6 YY,YELLOW MID M11-G,867.831,843,867.831,1.03,22.74909742,1,800,800,25.19015725,0,23.4316,25.1902,20152.16,7.816153145
40371, 5/14/2018, 5/14/2018, 5/22/2018,DE/235/40371,39-89811,CT-FDE:BLUE AMERICAN @,TINT-BLUE AMERICAN,96.17,97,-2.83,0.99,24.33986888,0.962,129.87,135,20.75002248,0,24.0965,19.9615,2694.8,-35.04211293
40402, 5/16/2018, 5/16/2018, 5/22/2018,235/40402,12-578,MOD-ZPPW15:GREY @,MODIFY ZPPW-GREY,401.56,390,-10.44,1.03,13.4997067,0.999,399.6,400,13.36244609,0,13.9047,13.3491,5339.64,0.488096424
40404, 5/16/2018, 5/16/2018, 5/22/2018,DE/235/40404,45-10157,CT-FD HB AGRIP:WHITE OYSTER RAL1013 @,MTO TINT-WHITE OYSTER RAL1013,27.105,25,-0.145,1.09,24.65432247,1.039,25.975,25,22.07999095,0,26.8732,22.9411,573.53,4.168972514
40317, 5/03/2018, 5/03/2018, 5/23/2018,235/40317,Z447,INT:TPE BLUE UM JARMILL @,BLUE UM,52.331,56,52.331,0.93,21.8761346,0.921,46.05,50,25.44742671,0,20.3448,23.4371,1171.86,12.00244597
40341, 5/08/2018, 5/08/2018, 5/23/2018,235/40341,Z026,INT:PVB SOLN FOR STD ETCH PRIMER-HI-SPEED YY,CLEAR,1401.95,1689,1401.95,0.83,13.41811499,0.835,1503,1800,12.67119228,0,11.137,10.5804,19044.72,-7.207817683
40389, 5/16/2018, 5/16/2018, 5/23/2018,235/40389,Z001,INT:BLEND FD THINNERS,CLEAR,2081.52,2538,2081.52,0.82,10.39824291,0.796,2069.6,2600,10.39526092,0,8.5266,8.2746,21513.96,0.572658442
40405, 5/16/2018, 5/16/2018, 5/23/2018,DE/235/40405,45-89825,CT-FD HB AGRIP:BLUE CAPRI RAL5019 @,MTO TINT-BLUE CAPRI RAL5019,157.26,153,2.76,1.03,25.94455509,0.984,226.32,230,22.06815805,0,26.7229,21.7151,4994.47,-43.91453644
40408, 5/17/2018, 5/17/2018, 5/23/2018,AR/235/40408,39-6512,CT-FDE:ORANGE LT B26 SANS-NCS S2070-Y50R @,TINT-ORANGE LT B26 SANS-NCS 2070-Y50R,1840.3,1770,-31.7,1.04,23.51634937,0.98,1837.5,1875,22.00628093,0,24.457,21.5662,40436.63,0.152149106
40411, 5/17/2018, 5/17/2018, 5/23/2018,DE/235/40411,45-99512,CT-FD HB AGRIP:GREEN STEEL @,MTO TINT-GREEN STEEL,24.804,24,-0.946,1.03,24.59501341,1.011,25.275,25,20.17225942,0,25.3329,20.3942,509.86,-1.898887276
40429, 5/21/2018, 5/21/2018, 5/23/2018,235/40429,00-120,STD ETCH THINNERS,CLEAR,158.76,194,-5.24,0.82,7.239200249,0.793,158.6,200,7.137805801,0,5.9361,5.6603,1132.06,0.100781053
40431, 5/21/2018, 5/21/2018, 5/23/2018,234/40431,39-501,REFILL (Z305) FDE GREEN 227,FTO REFILL-Z305 GREEN 227,77.25,75,0,1.03,22.75366533,0.989,74.175,75,23.73950657,0,23.4363,23.4784,1760.88,3.980582524
40433, 5/21/2018, 5/21/2018, 5/23/2018,235/40433,43-901,REFILL (Z448) TPE BLACK,FTO REFILL-Z448 BLACK,46,50,0,0.92,16.65051545,0.905,45.25,50,17.16430055,0,15.3185,15.5337,776.69,1.630434783
40436, 5/21/2018, 5/21/2018, 5/23/2018,DE/235/40436,12-50113,CT-FPW15 PRIM:GREY PALE G62 SANS-NCS S1502-G @Y,MTO TINT-MATT GREY PALE G62 SANS-NCS S1502-G,509.903,495,-5.097,1.03,14.32728183,0.991,297.3,300,12.4955461,0,14.7571,12.3831,3714.93,41.69479293
40439, 5/22/2018, 5/22/2018, 5/23/2018,235/40439,00-105,PU CLEANING SOLVENT,MTO CLEAR,405.9,501,0.9,0.81,14.84536082,0.786,393,500,14.87267176,0,12.0247,11.6899,5844.95,3.17812269
40440, 5/22/2018, 5/22/2018, 5/23/2018,235/40440,00-150,REFILL (Z001) FDE THINNERS,FTO REFILL-Z001 CLEAR,148.01,181,0,0.82,10.45049539,0.82,27.675,34,10.4752237,0,8.5694,8.5897,292.05,81.30193906
40442, 5/22/2018, 5/22/2018, 5/23/2018,235/40442,00-110,GP/QD THINNERS,CLEAR,3444.5,4150,0,0.83,12.18274112,0.805,3340.75,4150,12.37267081,0,10.1117,9.96,41334,3.012048193
40447, 5/22/2018, 5/22/2018, 5/23/2018,235/40447,43-1010,MOD-TPE+MZAP:WHITE @,MODIFY TPE-WHITE,626.4,591,-9.6,1.06,20.99602294,1.03,206,200,21.08965808,0,22.2558,21.7223,4344.46,67.11366539
40108, 4/01/2018, 5/01/2018, 5/24/2018,235/40108,Z603,INT PU 7:1 BLACK BASE BALLMILL 2 YY,BLACK 52m 45v,437.74,433,437.74,1.01,27.94092808,0.983,471.84,480,26.23167175,0,28.2203,25.7857,12377.14,-7.790012336
40312, 5/03/2018, 5/03/2018, 5/24/2018,AR/235/40312,ZY001C,CT-UPW35 BRUSHING PRIMER 50m 29v LS55 SLUDGE+REDOX=HI-SPEED,CT-GREY BROWN + REDOX 50m 29v,1828.77,1693,3.57,1.08,12.72781761,1.035,1733.625,1675,12.38011329,0,13.746,12.8134,21462.45,5.202677209
40407, 5/17/2018, 5/17/2018, 5/24/2018,DE/235/40407,39-89843,CT-FDE:BLUE CORNFLOWER F29 SANS-NCS S2050-R90B @,TINT-BLUE CORNFLOWER F29 SANS-NCS S2050-R90B,774,782,-18,0.99,21.71852068,0.957,765.6,800,20.89001787,0,21.5013,19.9917,15993.36,1.085271318
40417, 5/18/2018, 5/18/2018, 5/24/2018,235/40417,Z326,INT:FPW15 MATT:WHITE 28m15v LS25-3 POT HI-SP  YY,FPW15 MATT WHITE 28m 15v,1653.204,1621,1653.204,1.02,13.59264504,0.988,1679.6,1700,13.30738878,0,13.8645,13.1477,22351.09,-1.596657158
40420, 5/18/2018, 5/18/2018, 5/24/2018,235/40420,Z14-901,INT:EPS15 ETCH PRIMER:BLACK 18m 12v-BALL MILL 5 @,BLACK 18m 12v,681.899,758,681.899,0.9,14.27501704,0.903,632.1,700,14.49546274,0,12.8475,13.0894,9162.58,7.302987686
40432, 5/21/2018, 5/21/2018, 5/24/2018,235/40432,43-408,REFILL (Z437) TPE YELLOWOX 4920,FTO REFILL-Z437 YELLOWOX 4920,23.75,25,0,0.95,16.07190212,0.932,23.3,25,16.92647747,0,15.2683,15.7755,394.39,1.894736842
40448, 5/22/2018, 5/22/2018, 5/24/2018,235/40448,Z318,INT:FDE SCARLET SM LS25/35 BALLMILL 3 YY,SCARLET SM,888.07,862,888.07,1.03,24.82238966,0.983,884.7,900,25.17045213,0,25.5671,24.7426,22268.34,0.379474591
40456, 5/23/2018, 5/23/2018, 5/24/2018,235/40456,39-9041,FDE+MZAP SHEEN DIP BLACK S25 BALLMILL 5 @,SHEEN DIP BLACK,1015.245,1104,95.245,0.92,16.9962806,0.876,876,1000,8.689497717,0,15.6366,7.612,7612,13.7154086
40463, 5/24/2018, 5/24/2018, 5/24/2018,235/40463,14-901,REFILL (Z14-901) EPS15 ETCH PRIMER:BLACK,BLACK,637,700,0,0.91,14.34675079,0.91,664.3,730,14.11813187,0,13.0555,12.8475,9378.68,-4.285714286
40392, 5/16/2018, 5/16/2018, 5/25/2018,235/40392,12-361,FPW15 MATT:REDOX 130 LS25 24m 14v BALLMILL 9 @,REDOX 130 24m 14v,2073.48,2073,-26.52,1,12.0789052,0.961,2042.125,2125,11.60593196,0,12.0789,11.1533,23700.76,1.512192064
40398, 5/16/2018, 5/16/2018, 5/25/2018,DE/235/40398,39-98990,CT-FDE SPRAY:YELLOW GLD B49 SANS-NCS S1070-Y20R @Y,MTO TINT SPRAY-YELLOW GLD B49 SANS-NCS S1070-Y20R,245.8,241,-9.2,1.02,25.16042697,0.95,261.25,275,20.0131115,0,25.6636,19.0125,5228.44,-6.285598047
40430, 5/21/2018, 5/21/2018, 5/25/2018,DE/234/40430,Z324HS,INT:CT-FPW15 PRIMER:GREY NEW HD 23m13v S25 3POT HI-SP @,FPW15 GREY NEW HD 23m 13v,1682.28,1682,1682.28,1,14.46521423,0.977,1758.6,1800,15.33943814,0,14.4652,14.9866,26975.88,-4.536700193
40441, 5/22/2018, 5/22/2018, 5/25/2018,235/40441,Z001,INT:BLEND FD THINNERS,CLEAR,2081.52,2538,2081.52,0.82,11.02501094,0.796,2069.6,2600,10.39526092,0,9.0405,8.2746,21513.96,0.572658442
40449, 5/23/2018, 5/23/2018, 5/25/2018,DE/235/40449,82-10194,CT-ARMOURCRYL MATT:KAROOLAND DUL WEATHER @,MTO TINT-KAROOLAND DUL WEATHER,28.313,20,-0.287,1.43,19.19349293,1.332,26.64,20,12.73491742,0,27.4467,16.9629,339.26,5.90894642
40459, 5/23/2018, 5/23/2018, 5/25/2018,DE/235/40459,12-50113,CT-FPW15 PRIM:GREY PALE G62 SANS-NCS S1502-G @Y,MTO TINT-MATT GREY PALE G62 SANS-NCS S1502-G,1427.728,1386,-14.272,1.03,14.32728183,0.99,1509.75,1525,13.99479361,0,14.7571,13.8548,21128.57,-5.744931808
40461, 5/24/2018, 5/24/2018, 5/25/2018,235/40461,00-150,REFILL (Z001) FDE THINNERS,FTO REFILL-Z001 CLEAR,2132,2600,0,0.82,10.45049539,0.796,2069.6,2600,10.71171357,0,8.5694,8.5265,22168.9,2.926829268
40464, 5/24/2018, 5/24/2018, 5/25/2018,235/40464,00-110,GP/QD THINNERS,CLEAR,12.45,15,0,0.83,12.18274112,0.8,12,15,12.45,0,10.1117,9.96,149.4,3.614457831
40186, 4/12/2018, 5/01/2018, 5/28/2018,235/40186,35-902,FD ROAD MARK PAINT SCS40 BLACK-BALLMILL 1 YY,BLACK,183.366,139,-1.434,1.32,12.74127224,1.33,152.95,115,14.70223341,0,16.8185,19.554,2248.71,16.58758985
40305, 5/03/2018, 5/03/2018, 5/28/2018,DE/235/40305,35-402,CT-FD ROAD MARK SCS40 YELLOW SABS 731-1 BALLMILL 6+HI SPEED,TINT YELLOW,578.302,422,2.902,1.37,16.93301168,1.334,573.62,430,16.47188034,0,23.1982,21.9735,9448.61,0.809611587
40328, 5/04/2018, 5/04/2018, 5/28/2018,235/40328,49-201,HEAT-RESISTANT540 RFU:ALUMINIUM SLOW-SPEED @,ALUMINIUM,263.9,272,-2.85,0.97,63.64407011,0.943,240.465,255,67.74449504,0,61.7347,63.8831,16290.19,8.880257673
40373, 5/14/2018, 5/14/2018, 5/28/2018,235/40373,39-906,FDWE BLACK MATT 31m 19v S25 BALLMILL 5 @,BLACK MATT 31m 19v,553.9,548,8.5,1.01,12.18969333,0.973,530.285,545,12.96290674,0,12.3116,12.6129,6874.03,4.263404947
40383, 5/15/2018, 5/15/2018, 5/28/2018,235/40383,Z302,INT:FDE BLACK (28m 22v) S25/35 BALLMILL 5 @,BLACK (28m 22v),1784.7,1950,1784.7,0.915,18.50012333,0.892,1784,2000,18.1851491,0,16.9276,16.2212,32442.4,0.039222278
40410, 5/17/2018, 5/17/2018, 5/28/2018,235/40410,60-901,REFILL (Z603) PU HB7:1 PART A&B:BLACK @,FTO REFILL-Z603 BLACK   10*5L OR 50*1L,153.225,149,-1.275,1.03,35.51813347,0.983,147.45,150,34.99567981,0,36.5837,34.4008,5160.12,3.768967205
40415, 5/18/2018, 5/18/2018, 5/28/2018,235/40415,Z310,INT:FDE GREEN 7 LS35 BALLMILL 2  YY,GREEN 7,583.41,608,583.41,0.96,22.66822487,0.92,625.6,680,21.53994725,0,21.7615,19.8168,13475.42,-7.231620987
40426, 5/21/2018, 5/21/2018, 5/28/2018,AR/235/40426,39-53019,CT-FDE:GREEN JD PRO @Y,TINT-GREEN JD PRO,24.525,25,-0.475,1,24.81533036,0.985,24.625,25,21.70046899,0,24.8153,21.375,534.38,-0.407747197
40446, 5/22/2018, 5/22/2018, 5/28/2018,235/40446,15-001,DIPPING VARNISH CLEAR LS25 SLOW-SPEED @,CLEAR 13 SEC,1041.3,1197,-2.7,0.87,14.80135358,0.835,1002,1200,13.54111776,0,12.8772,11.3068,13568.16,3.774128493
40154, 4/09/2018, 5/01/2018, 5/29/2018,235/40154,13-500,GALV PRIMER L1055:YELLOW HI SPEED YY,YELLOW,445.861,365,0.561,1.22,12.36220817,1.22,402.6,330,13.09263289,0,15.0819,15.973,5271.09,9.702799751
